cluster_id,contour_id,point_index,x,y
6,64,43,63,899
6,64,44,64,899
6,64,45,65,900
6,64,46,67,900
6,64,47,68,901
6,64,48,70,901
6,64,49,71,902
6,64,50,73,902
6,64,51,76,900
6,64,52,76,899
6,64,53,75,898
6,64,54,73,898
6,64,55,72,897
6,64,56,69,897
6,64,57,68,896
6,64,58,66,896
6,64,59,65,895
6,64,60,63,895
6,64,61,62,894
6,64,62,61,895
6,64,63,60,895
6,64,64,58,893
6,64,65,57,893
6,64,66,56,892
6,64,67,54,892
6,64,68,53,891
6,64,69,44,891
6,64,70,43,890
6,64,71,42,890
6,64,72,41,891
6,64,73,37,891
6,64,74,36,890
6,64,75,33,890
6,64,76,32,889
6,64,77,31,890
6,64,78,26,890
6,64,79,25,891
6,64,80,24,891
6,65,0,1317,886
6,65,1,1315,884
6,65,2,1307,884
6,65,3,1306,885
6,65,4,1305,885
6,65,5,1305,886
6,65,6,1303,888
6,65,7,1303,889
6,65,8,1302,890
6,65,9,1301,890
6,65,10,1300,891
6,65,11,1299,891
6,65,12,1298,892
6,65,13,1298,894
6,65,14,1297,895
6,65,15,1297,897
6,65,16,1296,898
6,65,17,1296,903
6,65,18,1299,903
6,65,19,1300,902
6,65,20,1300,901
6,65,21,1301,900
6,65,22,1301,899
6,65,23,1302,898
6,65,24,1302,891
6,65,25,1303,890
6,65,26,1304,890
6,65,27,1305,889
6,65,28,1309,889
6,65,29,1310,888
6,65,30,1316,888
6,65,31,1317,887
6,66,0,1609,868
6,66,1,1599,869
6,66,2,1592,872
6,66,3,1583,873
6,66,4,1566,879
6,66,5,1562,879
6,66,6,1550,884
6,66,7,1545,884
6,66,8,1540,887
6,66,9,1530,889
6,66,10,1520,894
6,66,11,1489,905
6,66,12,1455,923
6,66,13,1443,931
6,66,14,1437,930
6,66,15,1440,933
6,66,16,1437,936
6,66,17,1434,935
6,66,18,1431,931
6,66,19,1432,933
6,66,20,1431,939
6,66,21,1421,945
6,66,22,1418,949
6,66,23,1421,949
6,66,24,1436,938
6,66,25,1462,922
6,66,26,1498,904
6,66,27,1506,902
6,66,28,1508,900
6,66,29,1531,891
6,66,30,1535,891
6,66,31,1540,888
6,66,32,1548,887
6,66,33,1560,882
6,66,34,1573,880
6,66,35,1583,876
6,66,36,1609,870
6,67,0,315,889
6,67,1,313,887
6,67,2,313,886
6,67,3,311,886
6,67,4,310,887
6,67,5,304,881
6,67,6,304,880
6,67,7,301,877
6,67,8,301,872
6,67,9,303,870
6,67,10,303,869
6,67,11,302,868
6,67,12,298,868
6,67,13,296,870
6,67,14,295,870
6,67,15,292,873
6,67,16,292,874
6,67,17,291,875
6,67,18,291,876
6,67,19,290,877
6,67,20,290,880
6,67,21,287,883
6,67,22,283,883
6,67,23,282,884
6,67,24,280,884
6,67,25,279,885
6,67,26,277,885
6,67,27,275,887
6,67,28,275,889
6,67,29,281,889
6,67,30,282,888
6,67,31,284,888
6,67,32,285,887
6,67,33,288,887
6,67,34,289,888
6,67,35,290,888
6,67,36,293,891
6,67,37,299,891
6,67,38,300,890
6,67,39,303,890
6,67,40,304,891
6,67,41,306,891
6,67,42,307,892
6,67,43,308,892
6,67,44,309,893
6,67,45,311,893
6,68,0,312,868
6,68,1,307,873
6,68,2,307,876
6,68,3,308,877
6,68,4,308,878
6,68,5,309,879
6,68,6,310,879
6,68,7,312,881
6,68,8,314,881
6,68,9,315,882
6,68,10,315,885
6,68,11,319,885
6,68,12,320,886
6,68,13,321,886
6,68,14,324,889
6,68,15,324,890
6,68,16,326,892
6,68,17,332,892
6,68,18,334,890
6,68,19,335,890
6,68,20,335,889
6,68,21,336,888
6,68,22,336,884
6,68,23,335,883
6,68,24,335,880
6,68,25,336,879
6,68,26,336,878
6,68,27,338,876
6,68,28,338,873
6,68,29,337,873
6,68,30,335,871
6,68,31,335,870
6,68,32,333,868
6,68,33,331,868
6,68,34,330,867
6,68,35,328,869
6,68,36,328,870
6,68,37,326,872
6,68,38,325,872
6,68,39,322,875
6,68,40,321,875
6,68,41,320,874
6,68,42,320,871
6,68,43,317,868
6,69,0,1640,857
6,69,1,1639,858
6,69,2,1638,858
6,69,3,1637,859
6,69,4,1634,859
6,69,5,1633,858
6,69,6,1632,858
6,69,7,1631,857
6,69,8,1631,858
6,69,9,1632,859
6,69,10,1633,859
6,69,11,1635,861
6,69,12,1634,862
6,69,13,1628,862
6,69,14,1627,861
6,69,15,1626,861
6,69,16,1625,862
6,69,17,1622,862
6,69,18,1621,861
6,69,19,1621,863
6,69,20,1619,865
6,69,21,1618,865
6,69,22,1617,866
6,69,23,1615,866
6,69,24,1614,867
6,69,25,1612,867
6,69,26,1612,869
6,69,27,1615,869
6,69,28,1616,868
6,69,29,1621,868
6,69,30,1622,867
6,69,31,1623,867
6,69,32,1624,866
6,69,33,1628,866
6,69,34,1629,865
6,69,35,1632,865
6,69,36,1633,864
6,69,37,1637,864
6,69,38,1638,863
6,69,39,1640,863
6,69,40,1640,862
6,69,41,1638,862
6,69,42,1637,861
6,69,43,1637,860
6,70,0,1604,855
6,70,1,1603,855
6,70,2,1602,856
6,70,3,1596,856
6,70,4,1595,855
6,70,5,1594,855
6,70,6,1595,856
6,70,7,1595,858
6,70,8,1593,860
6,70,9,1585,860
6,70,10,1584,859
6,70,11,1585,860
6,70,12,1594,860
6,70,13,1595,859
6,70,14,1596,859
6,70,15,1597,858
6,70,16,1602,858
6,70,17,1603,859
6,70,18,1604,859
6,70,19,1603,858
6,70,20,1603,856
6,71,0,1430,858
6,71,1,1432,860
6,71,2,1432,861
6,71,3,1430,863
6,71,4,1431,862
6,71,5,1434,862
6,71,6,1435,861
6,71,7,1440,861
6,71,8,1442,864
6,71,9,1442,865
6,71,10,1440,867
6,71,11,1440,868
6,71,12,1438,870
6,71,13,1436,874
6,71,14,1437,877
6,71,15,1437,875
6,71,16,1439,873
6,71,17,1441,875
6,71,18,1441,876
6,71,19,1442,876
6,71,20,1446,868
6,71,21,1447,867
6,71,22,1450,867
6,71,23,1452,868
6,71,24,1455,872
6,71,25,1455,874
6,71,26,1453,876
6,71,27,1449,876
6,71,28,1448,877
6,71,29,1448,880
6,71,30,1451,883
6,71,31,1456,883
6,71,32,1458,881
6,71,33,1462,880
6,71,34,1467,885
6,71,35,1467,886
6,71,36,1471,888
6,71,37,1474,888
6,71,38,1480,885
6,71,39,1486,885
6,71,40,1483,885
6,71,41,1480,883
6,71,42,1480,881
6,71,43,1482,879
6,71,44,1485,879
6,71,45,1483,877
6,71,46,1483,870
6,71,47,1482,868
6,71,48,1481,868
6,71,49,1479,866
6,71,50,1479,865
6,71,51,1478,865
6,71,52,1474,862
6,71,53,1469,862
6,71,54,1465,859
6,71,55,1463,859
6,71,56,1462,858
6,71,57,1458,858
6,71,58,1457,859
6,71,59,1460,859
6,71,60,1462,862
6,71,61,1461,865
6,71,62,1459,867
6,71,63,1458,867
6,71,64,1455,865
6,71,65,1455,862
6,71,66,1456,861
6,71,67,1453,864
6,71,68,1452,863
6,71,69,1452,859
6,71,70,1451,857
6,71,71,1446,854
6,71,72,1439,854
6,71,73,1437,856
6,71,74,1433,858
6,72,0,1647,855
6,72,1,1649,855
6,72,2,1650,856
6,72,3,1651,856
6,72,4,1652,857
6,72,5,1652,858
6,72,6,1650,860
6,72,7,1658,860
6,72,8,1660,858
6,72,9,1661,858
6,72,10,1661,857
6,72,11,1662,856
6,72,12,1663,856
6,72,13,1664,855
6,72,14,1665,855
6,72,15,1667,857
6,72,16,1668,856
6,72,17,1671,856
6,72,18,1672,855
6,72,19,1674,855
6,72,20,1674,853
6,72,21,1671,853
6,72,22,1670,852
6,72,23,1669,852
6,72,24,1667,850
6,72,25,1662,855
6,72,26,1662,856
6,72,27,1660,858
6,72,28,1658,858
6,72,29,1657,857
6,72,30,1657,853
6,72,31,1660,850
6,72,32,1657,853
6,72,33,1656,853
6,72,34,1654,855
6,72,35,1652,855
6,72,36,1651,856
6,72,37,1650,855
6,73,0,1555,846
6,73,1,1554,847
6,73,2,1553,847
6,73,3,1552,848
6,73,4,1550,848
6,73,5,1548,850
6,73,6,1547,850
6,73,7,1546,851
6,73,8,1545,851
6,73,9,1544,852
6,73,10,1543,852
6,73,11,1542,853
6,73,12,1541,853
6,73,13,1540,854
6,73,14,1539,854
6,73,15,1538,855
6,73,16,1537,855
6,73,17,1536,856
6,73,18,1535,856
6,73,19,1534,857
6,73,20,1535,856
6,73,21,1536,856
6,73,22,1537,855
6,73,23,1539,855
6,73,24,1540,854
6,73,25,1541,854
6,73,26,1542,853
6,73,27,1543,853
6,73,28,1545,851
6,73,29,1546,851
6,73,30,1547,850
6,73,31,1548,850
6,73,32,1549,849
6,73,33,1550,849
6,73,34,1551,848
6,73,35,1552,848
6,73,36,1553,847
6,73,37,1555,847
6,74,0,1088,838
6,74,1,1082,841
6,74,2,1078,845
6,74,3,1075,846
6,74,4,1069,851
6,74,5,1066,852
6,74,6,1064,854
6,74,7,1062,854
6,74,8,1058,856
6,74,9,1044,869
6,74,10,1038,872
6,74,11,1033,877
6,74,12,1031,877
6,74,13,1029,879
6,74,14,1025,881
6,74,15,1021,885
6,74,16,1020,885
6,74,17,1014,890
6,74,18,1007,894
6,74,19,1004,898
6,74,20,999,900
6,74,21,998,902
6,74,22,1001,901
6,74,23,1002,899
6,74,24,1003,899
6,74,25,1008,895
6,74,26,1010,895
6,74,27,1013,892
6,74,28,1016,891
6,74,29,1024,884
6,74,30,1029,882
6,74,31,1035,876
6,74,32,1036,876
6,74,33,1038,874
6,74,34,1040,874
6,74,35,1044,870
6,74,36,1051,866
6,74,37,1054,863
6,74,38,1056,863
6,74,39,1057,862
6,74,40,1060,863
6,74,41,1064,867
6,74,42,1066,871
6,74,43,1068,872
6,74,44,1068,869
6,74,45,1065,863
6,74,46,1065,859
6,74,47,1070,852
6,74,48,1071,852
6,74,49,1076,847
6,74,50,1084,843
6,74,51,1088,839
6,75,0,1776,823
6,75,1,1775,823
6,75,2,1774,824
6,75,3,1769,824
6,75,4,1768,825
6,75,5,1763,826
6,75,6,1760,828
6,75,7,1755,829
6,75,8,1754,830
6,75,9,1753,830
6,75,10,1752,831
6,75,11,1750,831
6,75,12,1747,833
6,75,13,1742,833
6,75,14,1741,834
6,75,15,1736,835
6,75,16,1733,837
6,75,17,1728,837
6,75,18,1727,838
6,75,19,1725,838
6,75,20,1724,839
6,75,21,1721,839
6,75,22,1720,840
6,75,23,1715,841
6,75,24,1712,843
6,75,25,1707,843
6,75,26,1706,844
6,75,27,1703,844
6,75,28,1702,845
6,75,29,1700,845
6,75,30,1697,847
6,75,31,1693,847
6,75,32,1690,849
6,75,33,1686,849
6,75,34,1685,850
6,75,35,1682,850
6,75,36,1681,851
6,75,37,1680,851
6,75,38,1680,853
6,75,39,1684,853
6,75,40,1685,852
6,75,41,1688,852
6,75,42,1689,851
6,75,43,1691,851
6,75,44,1692,850
6,75,45,1695,850
6,75,46,1696,849
6,75,47,1698,849
6,75,48,1699,848
6,75,49,1701,848
6,75,50,1702,847
6,75,51,1707,847
6,75,52,1708,846
6,75,53,1710,846
6,75,54,1713,844
6,75,55,1716,844
6,75,56,1717,843
6,75,57,1719,843
6,75,58,1720,844
6,75,59,1721,843
6,75,60,1723,843
6,75,61,1728,840
6,75,62,1731,840
6,75,63,1732,839
6,75,64,1734,839
6,75,65,1737,837
6,75,66,1741,837
6,75,67,1742,836
6,75,68,1745,836
6,75,69,1748,834
6,75,70,1750,834
6,75,71,1751,833
6,75,72,1753,833
6,75,73,1754,832
6,75,74,1756,832
6,75,75,1757,831
6,75,76,1760,831
6,75,77,1761,830
6,75,78,1763,830
6,75,79,1766,828
6,75,80,1769,828
6,75,81,1770,827
6,75,82,1775,826
6,75,83,1776,825
6,76,0,183,819
6,76,1,184,819
6,76,2,186,821
6,76,3,187,821
6,76,4,188,822
6,76,5,190,822
6,76,6,191,823
6,76,7,197,823
6,76,8,198,822
6,76,9,200,822
6,76,10,201,821
6,76,11,201,820
6,76,12,200,819
6,76,13,199,819
6,76,14,198,820
6,76,15,197,819
6,76,16,195,819
6,76,17,196,820
6,76,18,196,821
6,76,19,194,823
6,76,20,193,822
6,76,21,191,822
6,76,22,190,821
6,76,23,188,821
6,76,24,187,820
6,76,25,187,819
6,76,26,189,817
6,76,27,190,818
6,76,28,189,817
6,76,29,188,817
6,76,30,187,818
6,76,31,186,818
6,76,32,185,819
6,77,0,1164,798
6,77,1,1162,800
6,77,2,1162,803
6,77,3,1163,804
6,77,4,1163,806
6,77,5,1164,807
6,77,6,1163,808
6,77,7,1163,817
6,77,8,1162,818
6,77,9,1162,822
6,77,10,1164,824
6,77,11,1183,824
6,77,12,1186,827
6,77,13,1186,829
6,77,14,1189,832
6,77,15,1191,832
6,77,16,1192,831
6,77,17,1193,831
6,77,18,1193,830
6,77,19,1194,829
6,77,20,1194,817
6,77,21,1191,814
6,77,22,1189,814
6,77,23,1188,815
6,77,24,1187,815
6,77,25,1183,819
6,77,26,1179,819
6,77,27,1177,816
6,77,28,1177,807
6,77,29,1182,802
6,77,30,1182,799
6,77,31,1181,798
6,77,32,1182,799
6,77,33,1182,801
6,77,34,1181,802
6,77,35,1177,802
6,77,36,1176,801
6,77,37,1176,799
6,77,38,1178,797
6,77,39,1179,797
6,77,40,1175,797
6,77,41,1174,798
6,77,42,1167,798
6,77,43,1168,798
6,77,44,1169,799
6,77,45,1171,799
6,77,46,1172,800
6,77,47,1172,801
6,77,48,1170,803
6,77,49,1166,803
6,77,50,1164,801
6,78,0,1337,806
6,78,1,1335,803
6,78,2,1331,801
6,78,3,1324,801
6,78,4,1321,804
6,78,5,1318,803
6,78,6,1315,800
6,78,7,1311,801
6,78,8,1308,804
6,78,9,1307,804
6,78,10,1307,808
6,78,11,1308,809
6,78,12,1309,813
6,78,13,1313,817
6,78,14,1313,819
6,78,15,1312,820
6,78,16,1303,820
6,78,17,1302,821
6,78,18,1298,818
6,78,19,1297,815
6,78,20,1294,812
6,78,21,1293,808
6,78,22,1296,805
6,78,23,1301,802
6,78,24,1303,799
6,78,25,1310,797
6,78,26,1311,796
6,78,27,1311,793
6,78,28,1309,792
6,78,29,1302,798
6,78,30,1296,800
6,78,31,1294,802
6,78,32,1289,804
6,78,33,1287,806
6,78,34,1283,808
6,78,35,1277,813
6,78,36,1275,813
6,78,37,1271,815
6,78,38,1269,817
6,78,39,1268,817
6,78,40,1265,820
6,78,41,1265,821
6,78,42,1266,822
6,78,43,1268,822
6,78,44,1275,818
6,78,45,1279,814
6,78,46,1283,812
6,78,47,1288,811
6,78,48,1292,815
6,78,49,1296,823
6,78,50,1300,827
6,78,51,1301,826
6,78,52,1303,826
6,78,53,1305,824
6,78,54,1309,824
6,78,55,1310,825
6,78,56,1311,824
6,78,57,1315,824
6,78,58,1319,821
6,78,59,1321,821
6,78,60,1328,825
6,78,61,1329,824
6,78,62,1333,823
6,78,63,1337,818
6,79,0,1160,789
6,79,1,1159,788
6,79,2,1158,789
6,79,3,1157,789
6,79,4,1154,792
6,79,5,1151,793
6,79,6,1147,797
6,79,7,1146,797
6,79,8,1145,798
6,79,9,1144,798
6,79,10,1142,800
6,79,11,1141,800
6,79,12,1136,805
6,79,13,1133,806
6,79,14,1131,808
6,79,15,1130,808
6,79,16,1129,809
6,79,17,1128,809
6,79,18,1126,811
6,79,19,1125,811
6,79,20,1122,814
6,79,21,1121,814
6,79,22,1116,819
6,79,23,1115,819
6,79,24,1114,820
6,79,25,1113,820
6,79,26,1112,821
6,79,27,1109,822
6,79,28,1106,825
6,79,29,1103,826
6,79,30,1098,831
6,79,31,1097,831
6,79,32,1095,833
6,79,33,1096,834
6,79,34,1098,832
6,79,35,1101,831
6,79,36,1103,829
6,79,37,1104,829
6,79,38,1105,828
6,79,39,1106,828
6,79,40,1108,826
6,79,41,1109,826
6,79,42,1113,822
6,79,43,1114,822
6,79,44,1115,821
6,79,45,1115,820
6,79,46,1117,818
6,79,47,1120,817
6,79,48,1122,815
6,79,49,1124,815
6,79,50,1125,814
6,79,51,1128,813
6,79,52,1132,809
6,79,53,1133,809
6,79,54,1135,807
6,79,55,1135,806
6,79,56,1136,805
6,79,57,1138,805
6,79,58,1140,803
6,79,59,1141,803
6,79,60,1142,802
6,79,61,1144,802
6,79,62,1144,801
6,79,63,1146,799
6,79,64,1147,799
6,79,65,1150,796
6,79,66,1152,796
6,79,67,1154,794
6,79,68,1157,793
6,79,69,1160,790
6,80,0,246,777
6,80,1,245,778
6,80,2,244,778
6,80,3,244,779
6,80,4,243,780
6,80,5,244,781
6,80,6,244,785
6,80,7,243,786
6,80,8,243,788
6,80,9,240,791
6,80,10,240,792
6,80,11,239,793
6,80,12,238,793
6,80,13,238,795
6,80,14,239,795
6,80,15,240,796
6,80,16,242,796
6,80,17,243,795
6,80,18,243,794
6,80,19,246,791
6,80,20,246,785
6,80,21,247,784
6,80,22,247,783
6,80,23,248,782
6,80,24,248,779
6,81,0,1905,776
6,81,1,1903,777
6,81,2,1899,777
6,81,3,1893,780
6,81,4,1890,780
6,81,5,1889,781
6,81,6,1887,781
6,81,7,1883,783
6,81,8,1880,783
6,81,9,1877,785
6,81,10,1874,785
6,81,11,1866,789
6,81,12,1863,789
6,81,13,1860,791
6,81,14,1858,791
6,81,15,1855,793
6,81,16,1853,793
6,81,17,1850,795
6,81,18,1848,795
6,81,19,1844,798
6,81,20,1841,798
6,81,21,1836,801
6,81,22,1834,801
6,81,23,1831,803
6,81,24,1829,803
6,81,25,1826,805
6,81,26,1824,805
6,81,27,1816,809
6,81,28,1813,809
6,81,29,1810,811
6,81,30,1808,811
6,81,31,1806,812
6,81,32,1806,814
6,81,33,1811,813
6,81,34,1819,809
6,81,35,1822,809
6,81,36,1825,807
6,81,37,1827,807
6,81,38,1830,805
6,81,39,1832,805
6,81,40,1837,802
6,81,41,1839,802
6,81,42,1846,798
6,81,43,1848,798
6,81,44,1854,795
6,81,45,1856,795
6,81,46,1857,794
6,81,47,1862,793
6,81,48,1870,789
6,81,49,1873,789
6,81,50,1874,788
6,81,51,1876,788
6,81,52,1877,787
6,81,53,1879,787
6,81,54,1880,786
6,81,55,1885,785
6,81,56,1887,783
6,81,57,1890,783
6,81,58,1893,781
6,81,59,1896,781
6,81,60,1897,780
6,81,61,1901,780
6,81,62,1902,779
6,81,63,1904,779
6,81,64,1905,778
6,82,0,319,774
6,82,1,319,775
6,82,2,317,777
6,82,3,316,777
6,82,4,316,778
6,82,5,315,779
6,82,6,315,780
6,82,7,312,783
6,82,8,311,783
6,82,9,310,784
6,82,10,310,789
6,82,11,311,789
6,82,12,313,791
6,82,13,314,791
6,82,14,314,788
6,82,15,313,787
6,82,16,313,786
6,82,17,314,785
6,82,18,314,783
6,82,19,315,782
6,82,20,315,781
6,82,21,317,779
6,82,22,319,779
6,82,23,320,778
6,82,24,322,778
6,82,25,326,782
6,82,26,326,784
6,82,27,329,787
6,82,28,328,788
6,82,29,328,791
6,82,30,322,795
6,82,31,320,795
6,82,32,319,794
6,82,33,315,794
6,82,34,316,794
6,82,35,318,796
6,82,36,318,799
6,82,37,320,801
6,82,38,321,801
6,82,39,323,803
6,82,40,324,803
6,82,41,325,804
6,82,42,327,804
6,82,43,328,805
6,82,44,332,805
6,82,45,333,804
6,82,46,333,803
6,82,47,331,801
6,82,48,331,800
6,82,49,329,798
6,82,50,329,795
6,82,51,330,794
6,82,52,330,793
6,82,53,331,792
6,82,54,331,791
6,82,55,334,788
6,82,56,334,783
6,82,57,331,780
6,82,58,331,779
6,82,59,326,774
6,83,0,1186,771
6,83,1,1185,771
6,83,2,1183,773
6,83,3,1182,773
6,83,4,1179,776
6,83,5,1177,776
6,83,6,1176,777
6,83,7,1175,777
6,83,8,1172,780
6,83,9,1171,780
6,83,10,1169,782
6,83,11,1168,782
6,83,12,1167,783
6,83,13,1167,784
6,83,14,1170,784
6,83,15,1173,781
6,83,16,1175,781
6,83,17,1175,780
6,83,18,1176,779
6,83,19,1177,779
6,83,20,1182,774
6,83,21,1183,774
6,83,22,1184,773
6,83,23,1185,773
6,83,24,1186,772
6,84,0,207,771
6,84,1,205,769
6,84,2,205,767
6,84,3,203,765
6,84,4,201,765
6,84,5,200,766
6,84,6,201,767
6,84,7,201,768
6,84,8,202,768
6,84,9,203,769
6,84,10,203,770
6,84,11,202,771
6,84,12,202,772
6,84,13,201,773
6,84,14,188,773
6,84,15,186,775
6,84,16,186,776
6,84,17,187,777
6,84,18,188,777
6,84,19,189,778
6,84,20,194,778
6,84,21,195,777
6,84,22,198,777
6,84,23,199,778
6,84,24,200,777
6,84,25,201,778
6,84,26,203,778
6,84,27,204,777
6,84,28,205,777
6,84,29,206,776
6,84,30,206,774
6,84,31,207,773
6,85,0,1735,758
6,85,1,1742,758
6,85,2,1744,760
6,85,3,1744,762
6,85,4,1743,763
6,85,5,1744,762
6,85,6,1745,762
6,85,7,1746,761
6,85,8,1749,761
6,85,9,1751,763
6,85,10,1750,762
6,85,11,1750,760
6,85,12,1752,758
6,85,13,1754,758
6,85,14,1751,758
6,85,15,1749,760
6,85,16,1745,760
6,85,17,1744,759
6,85,18,1743,759
6,85,19,1742,758
6,86,0,2002,756
6,86,1,1997,756
6,86,2,1996,757
6,86,3,1994,757
6,86,4,1993,758
6,86,5,1984,758
6,86,6,1983,759
6,86,7,1974,759
6,86,8,1973,760
6,86,9,1971,760
6,86,10,1970,761
6,86,11,1966,761
6,86,12,1965,762
6,86,13,1960,762
6,86,14,1959,763
6,86,15,1957,763
6,86,16,1957,765
6,86,17,1964,765
6,86,18,1965,764
6,86,19,1971,764
6,86,20,1972,763
6,86,21,1975,763
6,86,22,1976,762
6,86,23,1983,762
6,86,24,1984,761
6,86,25,1992,761
6,86,26,1993,760
6,86,27,1995,760
6,86,28,1996,759
6,86,29,2002,759
6,87,0,625,752
6,87,1,623,754
6,87,2,623,755
6,87,3,625,757
6,87,4,628,757
6,87,5,629,758
6,87,6,630,758
6,87,7,631,759
6,87,8,631,763
6,87,9,629,765
6,87,10,629,766
6,87,11,630,766
6,87,12,633,763
6,87,13,633,762
6,87,14,634,761
6,87,15,635,761
6,87,16,636,760
6,87,17,637,760
6,87,18,636,760
6,87,19,635,759
6,87,20,633,759
6,87,21,632,758
6,87,22,631,758
6,87,23,630,757
6,87,24,630,754
6,87,25,631,753
6,87,26,633,753
6,87,27,628,753
6,87,28,627,752
6,88,0,225,741
6,88,1,224,742
6,88,2,224,748
6,88,3,225,749
6,88,4,225,753
6,88,5,226,754
6,88,6,226,756
6,88,7,227,757
6,88,8,228,757
6,88,9,229,758
6,88,10,228,759
6,88,11,228,763
6,88,12,229,764
6,88,13,231,764
6,88,14,231,761
6,88,15,230,760
6,88,16,230,759
6,88,17,229,758
6,88,18,229,756
6,88,19,230,755
6,88,20,230,752
6,88,21,229,753
6,88,22,228,753
6,88,23,226,751
6,88,24,227,750
6,88,25,230,750
6,88,26,229,749
6,88,27,229,745
6,88,28,228,744
6,88,29,228,743
6,88,30,226,741
6,89,0,1242,734
6,89,1,1241,735
6,89,2,1239,735
6,89,3,1237,737
6,89,4,1236,737
6,89,5,1234,739
6,89,6,1233,739
6,89,7,1232,740
6,89,8,1231,740
6,89,9,1228,743
6,89,10,1227,743
6,89,11,1226,744
6,89,12,1225,744
6,89,13,1223,746
6,89,14,1222,746
6,89,15,1220,748
6,89,16,1219,748
6,89,17,1215,752
6,89,18,1213,752
6,89,19,1211,754
6,89,20,1210,754
6,89,21,1208,756
6,89,22,1207,756
6,89,23,1205,758
6,89,24,1204,758
6,89,25,1202,760
6,89,26,1201,760
6,89,27,1200,761
6,89,28,1199,761
6,89,29,1195,765
6,89,30,1197,765
6,89,31,1198,764
6,89,32,1199,764
6,89,33,1200,763
6,89,34,1201,763
6,89,35,1202,762
6,89,36,1203,762
6,89,37,1205,760
6,89,38,1206,760
6,89,39,1208,758
6,89,40,1209,758
6,89,41,1211,756
6,89,42,1212,756
6,89,43,1215,753
6,89,44,1216,753
6,89,45,1218,751
6,89,46,1219,751
6,89,47,1220,750
6,89,48,1222,750
6,89,49,1224,748
6,89,50,1225,748
6,89,51,1228,745
6,89,52,1229,745
6,89,53,1230,744
6,89,54,1231,744
6,89,55,1233,742
6,89,56,1234,742
6,89,57,1235,741
6,89,58,1236,741
6,89,59,1239,738
6,89,60,1240,738
6,89,61,1242,736
6,90,0,1789,726
6,90,1,1787,728
6,90,2,1785,728
6,90,3,1784,729
6,90,4,1783,729
6,90,5,1780,732
6,90,6,1780,733
6,90,7,1779,734
6,90,8,1779,735
6,90,9,1778,736
6,90,10,1778,737
6,90,11,1778,736
6,90,12,1779,735
6,90,13,1779,734
6,90,14,1780,733
6,90,15,1780,732
6,90,16,1783,729
6,90,17,1785,729
6,90,18,1787,731
6,90,19,1787,732
6,90,20,1786,733
6,90,21,1786,735
6,90,22,1785,736
6,90,23,1785,737
6,90,24,1784,738
6,90,25,1785,737
6,90,26,1785,736
6,90,27,1786,735
6,90,28,1786,733
6,90,29,1787,732
6,90,30,1787,730
6,90,31,1789,728
6,90,32,1790,728
6,90,33,1789,727
6,91,0,1395,718
6,91,1,1381,726
6,91,2,1375,726
6,91,3,1379,729
6,91,4,1376,734
6,91,5,1371,731
6,91,6,1366,738
6,91,7,1358,739
6,91,8,1344,752
6,91,9,1260,801
6,91,10,1227,825
6,91,11,1219,822
6,91,12,1214,835
6,91,13,1211,831
6,91,14,1201,839
6,91,15,1189,839
6,91,16,1192,841
6,91,17,1188,845
6,91,18,1192,848
6,91,19,1191,852
6,91,20,1181,854
6,91,21,1160,869
6,91,22,1156,867
6,91,23,1158,864
6,91,24,1154,868
6,91,25,1150,865
6,91,26,1138,876
6,91,27,1146,870
6,91,28,1148,874
6,91,29,1139,881
6,91,30,1137,878
6,91,31,1115,887
6,91,32,1116,891
6,91,33,1106,897
6,91,34,1118,890
6,91,35,1124,890
6,91,36,1121,887
6,91,37,1131,881
6,91,38,1133,885
6,91,39,1126,889
6,91,40,1135,893
6,91,41,1140,885
6,91,42,1149,880
6,91,43,1151,870
6,91,44,1156,872
6,91,45,1156,877
6,91,46,1160,876
6,91,47,1175,863
6,91,48,1187,858
6,91,49,1193,850
6,91,50,1199,849
6,91,51,1267,802
6,91,52,1351,752
6,91,53,1356,752
6,91,54,1356,762
6,91,55,1360,766
6,91,56,1364,765
6,91,57,1364,760
6,91,58,1358,756
6,91,59,1360,748
6,91,60,1363,745
6,91,61,1366,747
6,91,62,1365,755
6,91,63,1368,757
6,91,64,1372,751
6,91,65,1373,739
6,91,66,1393,725
6,92,0,1286,707
6,92,1,1285,708
6,92,2,1282,708
6,92,3,1279,711
6,92,4,1278,711
6,92,5,1277,712
6,92,6,1276,712
6,92,7,1273,715
6,92,8,1272,715
6,92,9,1270,717
6,92,10,1268,717
6,92,11,1267,718
6,92,12,1266,718
6,92,13,1264,720
6,92,14,1263,720
6,92,15,1262,721
6,92,16,1261,721
6,92,17,1261,722
6,92,18,1260,723
6,92,19,1259,723
6,92,20,1257,725
6,92,21,1255,725
6,92,22,1254,726
6,92,23,1253,726
6,92,24,1249,730
6,92,25,1252,730
6,92,26,1253,729
6,92,27,1254,729
6,92,28,1257,726
6,92,29,1258,726
6,92,30,1260,724
6,92,31,1261,724
6,92,32,1262,723
6,92,33,1263,723
6,92,34,1264,722
6,92,35,1266,722
6,92,36,1270,718
6,92,37,1271,718
6,92,38,1274,715
6,92,39,1275,715
6,92,40,1277,713
6,92,41,1278,713
6,92,42,1279,712
6,92,43,1280,712
6,92,44,1283,709
6,92,45,1284,709
6,93,0,428,690
6,93,1,426,690
6,93,2,425,691
6,93,3,424,691
6,93,4,424,692
6,93,5,423,693
6,93,6,423,694
6,93,7,422,695
6,93,8,422,697
